F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,Label
0.731094,0.722320,-1.314638,3.131949,-0.913857,3.131949,1.352265,-8.391237,0.358569,nan,-0.460419,-0.536926,2.341114,-2.366026,-1.327988,4.246220,1.920402,-3.246128,-1.320985,-4.145394,-3.336536,4.857230,0.804899,3.000000
1.155918,-0.873832,1.395408,3.455608,-1.269865,3.455608,-2.103405,-0.802015,-0.325781,-4.003824,1.148934,-0.245495,1.224543,1.067527,0.774540,6.510488,2.137521,-2.059472,-1.780954,-0.533813,0.526951,nan,0.104510,3.000000
-0.365416,0.674825,-0.069712,0.183221,0.468212,0.183221,0.511891,-5.707888,0.957493,2.973945,-0.010811,1.144748,-3.633734,2.460740,1.309620,-1.692809,-0.143333,-2.594001,-0.658828,-2.779115,-1.300765,1.579398,-1.113741,0.000000
-0.083931,0.042580,1.356292,1.175804,-0.257432,1.175804,1.545924,-8.790976,-1.893533,2.440155,-0.493350,2.841460,-1.694033,0.453478,1.760573,-8.304497,0.190658,-1.401119,-1.804002,-0.417589,-2.463895,6.042578,-0.378121,1.000000
-0.409465,-1.865542,-1.359789,0.684553,-0.138675,0.684553,0.218928,1.579736,-0.917168,0.078648,1.325359,1.064712,-2.170796,-0.422320,0.160136,0.317883,-2.292405,-0.635043,-1.860558,-0.339275,-0.175063,-0.938389,-1.173493,0.000000
-0.190214,1.046838,0.324454,1.539619,1.102449,1.539619,-0.346922,4.595919,0.647363,-0.758870,-0.455005,2.085481,-7.411550,2.263021,-1.802264,-8.033951,-4.658732,0.656636,0.544345,1.220517,-2.276255,-0.880793,-0.388942,2.000000
0.331393,-0.308296,-0.377771,-1.936829,-0.566682,-1.936829,0.377015,3.406524,-1.521036,-1.771004,-0.816352,-0.084201,1.881220,-0.324090,-0.976047,-3.646762,1.921484,2.941460,2.786462,nan,-0.879814,-1.685670,0.410070,2.000000
0.108245,0.240769,nan,-0.678713,1.904084,-0.678713,1.397595,-6.505588,-1.066405,0.604251,-0.720489,-1.005219,2.228843,-0.396250,-0.223538,2.419949,nan,-1.852343,-1.030829,-2.663294,-0.820378,3.064790,-0.343044,0.000000
-0.270882,-0.811062,-0.860037,-3.402295,0.421415,-3.402295,-0.176857,-2.266438,-0.209470,-2.125593,0.361355,-1.165533,1.844705,0.292111,0.624902,-5.310758,3.437938,2.005289,nan,1.027618,-2.520776,1.904245,-0.070736,1.000000
1.075977,-0.001167,0.923145,-1.159150,0.968254,-1.159150,6.250909,4.120110,-2.110979,-0.876500,-0.069226,0.838816,-0.140292,1.841822,0.688391,-0.346117,1.948719,0.265367,-6.879562,-0.319978,1.590879,-2.387179,0.547374,0.000000
0.894050,-2.175222,0.478499,-1.843052,-0.224065,-1.843052,1.733586,-3.536727,-1.171925,2.070080,0.795199,-1.735240,-0.181237,0.252528,-0.720056,-6.993487,1.132329,nan,5.154497,nan,-3.701617,2.451865,-1.782157,1.000000
0.766386,-0.024718,1.093343,0.265244,0.532764,0.265244,-0.516993,3.998290,0.118327,-2.938344,0.095216,0.016599,-1.637353,0.343030,nan,3.473885,-1.523916,-1.191542,-3.172502,1.049043,1.146153,-2.465612,0.813737,2.000000
-0.791006,-1.161646,0.365112,1.812512,0.242277,1.812512,-1.401985,-11.511673,-1.965137,4.469782,-0.589215,0.826746,-2.512925,0.765185,0.127143,0.038491,-0.150369,-4.242304,1.624760,-4.162345,-3.034712,4.337161,0.263808,0.000000
-1.341651,0.385226,-0.060055,0.920719,nan,0.920719,-0.789791,-4.962378,nan,nan,-1.037604,nan,3.960213,-1.130763,0.196816,3.312992,3.050851,-1.066923,3.178494,-0.811320,-1.356536,2.079559,nan,0.000000
0.924815,0.053247,-0.892896,-0.530994,0.515436,-0.530994,-3.326213,-5.625537,-1.517660,-0.690999,-0.136515,0.887453,5.936037,-3.089390,1.164282,9.274578,2.582014,-2.651814,-3.219998,1.584022,3.110362,0.039459,-1.461618,3.000000
0.518023,-0.914041,-1.013648,-3.261002,0.589653,-3.261002,-0.060603,-0.973651,1.162940,-0.603848,-1.185316,-2.801496,0.918311,0.824952,0.143659,-2.860433,1.651865,1.462323,3.981148,0.030100,-0.688372,1.613671,nan,1.000000
-0.459004,-0.704200,0.642616,2.868983,-0.361010,2.868983,-4.871355,1.205943,-0.101008,-2.067476,0.755422,-0.130516,nan,0.276493,1.045907,7.207138,1.211298,0.169334,2.311754,-0.638364,1.648571,-1.444949,-0.309157,2.000000
-1.726867,-1.507453,nan,3.603231,nan,3.603231,-2.655787,nan,-2.243805,0.080648,0.099749,1.236631,0.086526,0.440464,-1.043994,11.848735,-0.329778,-2.482415,-2.199051,-0.855343,2.662815,-6.255865,0.228378,1.000000
-0.009798,0.841115,0.343170,2.175114,0.584711,2.175114,0.973036,-2.565085,0.922254,0.441383,0.715700,-2.891356,3.397192,0.948307,-1.248184,0.869493,3.517210,0.190946,3.280136,-0.917711,-0.709366,2.468815,0.564401,0.000000
0.336372,-0.925542,nan,1.574116,-0.178919,1.574116,1.805610,-7.256478,1.753261,1.792718,-0.127267,-1.679713,2.643138,-3.427391,-1.466714,-0.802566,0.134443,-2.183491,0.769315,-0.424870,-3.194916,5.096724,1.080454,3.000000
0.458194,-0.357831,0.714337,-3.238611,-1.232395,-3.238611,-2.855668,-1.116665,-0.020086,0.844408,-0.907855,-3.786681,0.545326,2.918756,1.260740,-5.129447,3.037897,-0.281282,10.612755,6.257300,-2.546853,-2.947320,-1.616683,2.000000
-0.695029,1.183269,nan,2.350460,-1.210979,2.350460,3.269394,-3.238103,0.156976,-0.512925,0.150296,0.069634,-0.815510,-0.398285,nan,1.979090,-0.884693,-3.609287,-6.880838,-1.066248,-0.034172,2.960629,0.260451,2.000000
-0.161226,0.370963,1.128522,2.357768,0.436136,2.357768,1.982018,0.851726,-0.130425,1.004707,-1.802338,-0.722896,-1.436856,2.756893,0.867387,-6.813176,0.738380,0.714824,2.753170,1.806588,-1.836820,0.826200,-0.842885,1.000000
-0.048908,nan,0.471388,nan,0.487164,1.933169,-0.888223,2.206058,-0.401343,-1.117622,0.752723,-0.458943,-1.575023,2.816246,-0.062637,0.738389,0.939575,nan,2.008096,-0.772015,-0.443422,-1.467649,-0.659928,3.000000
-0.259367,0.908112,-0.229144,-2.936470,-1.022084,-2.936470,-2.203276,2.797037,-0.880945,-0.102953,-0.508965,-0.503191,0.123550,nan,0.339582,1.214438,-1.614390,1.612961,2.204446,0.335552,0.953396,-1.995731,-0.487723,0.000000
0.762121,1.762680,0.787091,nan,0.461892,3.629301,4.377102,6.844966,0.619373,-3.488318,-0.750666,0.358270,2.927903,-0.543732,1.309620,-3.124059,1.422167,3.657149,-3.217467,1.511352,0.574018,0.913338,0.221606,1.000000
0.063924,1.221215,-1.300705,-1.663850,-0.038975,-1.663850,-1.747198,1.139555,nan,-0.243311,-0.324168,-0.276411,0.974846,-1.486213,-0.622282,7.578081,0.820361,-0.447120,1.998341,-2.647312,-0.702841,-4.205703,-0.496387,3.000000
-1.249193,-0.614617,0.282490,3.188896,0.708020,3.188896,1.867312,-3.498200,0.543890,1.575716,1.217915,-2.673384,-0.037604,0.450826,0.100639,0.360961,0.388500,-2.971291,1.693075,-0.137837,-2.691971,1.857644,0.116669,1.000000
-1.173820,nan,-0.255617,0.458407,-0.110113,0.458407,-3.093797,-3.736279,-0.201850,0.425302,0.927710,-2.668696,3.140385,-1.183090,nan,5.422897,2.378970,-0.321841,6.586560,-2.608695,-1.880376,0.658909,-0.398116,0.000000
-0.086146,0.892463,2.274663,-0.997383,0.566197,-0.997383,nan,0.095525,0.897947,-0.578275,-0.931619,nan,-1.322350,2.644744,-2.701378,-1.864543,0.795459,nan,0.197747,nan,nan,-0.958649,1.417436,2.000000
-0.494503,-1.571152,0.905604,-0.673794,1.504588,nan,-0.448257,4.422889,-0.434019,0.097408,-1.472433,-0.353938,0.026832,-0.881511,-2.415732,3.087414,-1.371111,0.885124,0.269943,-0.094809,1.194655,-3.146778,-1.646078,0.000000
0.283865,-0.515023,-1.992314,-0.447224,-0.172431,-0.447224,1.341475,-1.884223,-0.609623,-0.575633,-1.553014,0.670563,0.271532,0.212160,0.923603,-3.468783,1.463881,0.265184,-0.242814,0.295934,-1.504030,1.454533,-1.067236,2.000000
0.618025,1.156261,0.308215,nan,1.485137,-1.257619,0.614527,-0.179477,0.294810,-0.695231,-1.563458,-2.104061,nan,-1.526658,0.695474,-4.330332,0.186967,1.094542,2.160277,3.647473,-0.668007,2.057745,-0.175489,1.000000
0.514538,-0.046775,1.887351,-1.519212,-1.261536,-1.519212,0.721648,-1.298575,-1.429852,-0.960957,-0.491697,-3.254512,2.254197,0.356526,0.315448,2.149044,2.671002,-0.052710,2.397469,-1.179293,-0.662003,0.824858,0.644351,0.000000
1.018596,0.697763,1.505249,-5.047445,-1.243472,-5.047445,nan,1.416654,nan,-2.427460,-1.840387,-1.162551,-2.025745,0.914667,-0.845626,-9.912074,-0.135850,1.454869,-1.031672,2.783287,-1.703973,1.792096,0.688847,2.000000
1.547694,-1.996414,3.159829,-2.084793,1.062547,-2.084793,-2.627206,6.584406,0.816813,-4.291538,-0.632314,-3.260078,-0.147710,1.644764,-1.763783,1.713277,0.473682,4.611605,5.039825,-3.323042,1.133772,-0.169982,-0.811979,1.000000
-0.779525,1.500985,0.096003,-3.484455,1.666730,-3.484455,-0.830022,-2.959841,-0.254025,0.808927,1.622274,-1.979102,-2.188593,1.274762,0.798092,-5.268225,1.212899,0.433349,8.140025,-1.154120,-5.055556,0.182377,-0.539645,3.000000
0.410711,2.301117,0.282875,0.355125,0.350490,0.355125,1.031782,3.616591,0.881996,0.983630,-1.786791,-0.186650,-3.798950,2.013032,0.072045,0.481773,-1.139384,-0.403321,1.452798,-1.870848,-1.566064,-3.699176,0.093224,0.000000
0.125110,0.662457,0.894834,3.446184,1.451608,3.446184,-0.687129,-0.397969,-0.963379,3.438721,1.238275,-0.692792,-4.434578,0.921624,-0.122308,1.099072,-2.701196,-2.032053,4.748385,-3.195448,-3.814626,-1.622516,1.129369,0.000000
-1.065940,0.882116,nan,1.789950,-0.789269,1.789950,-1.052629,nan,0.325395,-0.706747,1.195261,-2.571392,1.407746,3.469775,0.037033,0.550001,1.420578,0.374836,1.855363,5.349743,3.456175,-2.855346,0.991482,3.000000
nan,0.312195,nan,1.221268,-0.054155,1.221268,-0.084244,5.024109,-0.362144,-1.922070,-0.684232,0.987678,-3.164038,0.784018,0.049566,0.379601,-2.252977,-0.284210,-1.770777,0.733541,-0.161075,-2.808499,0.139750,2.000000
0.141425,1.488821,1.268999,-1.864169,-0.945307,-1.864169,nan,2.957197,0.096671,-2.318847,0.017434,-2.747931,-1.070604,-2.398170,-0.014123,-0.505277,-3.402885,-1.249200,-4.964424,1.114425,-0.351933,1.358248,-0.492476,2.000000
0.575619,-0.174881,-1.317569,-1.080182,-2.166843,-1.080182,-0.418215,-0.859500,0.302042,-1.937778,0.350881,-1.786875,0.156782,0.088097,-1.252466,1.787753,0.686007,0.257895,0.962926,-2.647518,-0.598434,1.801275,0.163816,1.000000
0.213150,-0.462834,0.249262,-0.606309,nan,-0.606309,0.343155,4.998823,0.511848,-3.912161,-0.621250,0.388055,-0.772570,0.626643,-1.142180,-1.736004,0.274684,nan,-0.586665,1.110762,-0.387245,-1.504749,1.837488,2.000000
0.047491,0.376242,-0.147194,0.892178,-0.488884,0.892178,-1.465305,4.191043,-0.701624,0.948004,-0.104077,-2.094696,3.335262,-1.526608,-0.358841,-0.024523,nan,2.405548,6.312060,3.319119,-0.121154,-2.565176,-1.195028,2.000000
-0.006172,-2.974476,0.558333,nan,-0.495038,0.555749,2.107062,3.720412,-0.160242,-2.229251,-0.189406,0.685610,-4.410934,1.914132,1.572245,-1.246037,-1.602843,-0.465378,-3.099302,-1.508126,-1.080358,-1.101370,nan,0.000000
-0.775270,1.291231,0.339150,-0.581413,0.093605,-0.581413,0.104087,-2.281996,0.624283,-1.386262,-1.024679,1.289010,-1.141516,-0.397694,0.540601,-1.938479,-0.545348,-0.288785,-2.373571,-0.946734,nan,2.576396,-1.280508,2.000000
1.042397,0.414544,0.684764,-0.195865,0.571171,-0.195865,-1.643961,2.655141,1.202575,-3.553139,0.174081,nan,-2.001030,2.775284,1.356148,2.053476,nan,0.676870,2.354829,-2.566060,-0.590546,-0.631620,0.044198,3.000000
1.041722,-0.591965,1.379990,-4.390142,0.570530,-4.390142,-0.595713,0.165314,1.194081,0.452109,-0.409683,0.646676,-5.507222,2.524536,-0.890714,-7.516876,-1.751425,1.379379,2.629980,-1.110530,-1.665920,0.138884,-0.388459,1.000000
-0.920988,0.010445,-0.846882,2.839344,-0.887006,2.839344,-2.151249,-0.451076,0.126345,-0.397510,-1.086463,2.455583,-3.266947,2.271986,0.723803,-1.279641,-0.577858,-0.463921,0.344335,-0.975416,-0.820137,-0.058927,0.959301,2.000000
1.618059,0.603222,-0.655164,0.613663,0.210234,0.613663,-0.043065,1.829132,-2.649089,0.690265,nan,2.480414,-4.367373,1.908993,-0.270931,-4.021534,-1.778347,-0.054628,-0.314658,0.401809,-1.064811,-1.881650,1.451788,2.000000
-0.462284,0.285894,nan,-1.951734,1.459202,-1.951734,1.365870,-1.964249,-0.158436,-1.723645,-1.929934,-0.413360,-0.936555,-0.126353,0.651500,-2.352266,-0.084204,-1.662587,-2.289857,1.619684,-1.172037,1.311794,nan,2.000000
1.019739,-1.041577,-0.485956,2.613890,-0.229428,2.613890,1.063333,-4.407685,1.671264,2.711177,-1.119237,-2.735018,-0.426270,nan,-0.457096,-0.458949,2.523565,-0.962822,5.102420,-3.756415,-2.611577,2.461418,-0.103456,0.000000
0.218000,-0.325013,0.798732,-0.611286,-0.132572,-0.611286,1.344687,-5.205535,0.294303,0.543583,-1.563849,-0.909571,2.424442,-0.938836,0.306915,-4.781475,1.814310,-1.163044,0.809807,3.648563,-1.736239,3.063591,-1.036184,1.000000
-0.390542,-1.198901,-0.977549,-0.835334,-0.794297,-0.835334,-1.799356,3.870708,0.031106,0.349637,0.981450,-0.680349,-0.649930,nan,-0.629204,nan,-3.030829,0.964033,0.747672,-0.780756,1.605518,-1.894652,0.976703,0.000000
0.030909,0.771858,0.016774,-0.610685,-0.971047,-0.610685,0.176015,6.187080,0.586757,-1.292925,1.114320,-1.305123,0.501139,-2.263124,0.703247,-5.820804,-1.800707,3.205625,5.102634,4.173681,-2.533552,-1.739270,-0.669595,2.000000
0.252139,-0.863887,0.068005,0.232666,1.385814,0.232666,-0.068585,7.075274,-1.936252,-1.097101,-0.136399,-2.242147,nan,-1.555888,0.177632,-4.391879,-3.326976,2.324386,4.124680,4.097928,-1.321890,-1.587401,-2.753399,2.000000
-0.138202,-0.016916,0.173403,-1.770981,1.460512,-1.770981,1.624246,1.988322,-1.136133,-1.800851,nan,0.392194,-2.112926,0.699016,-1.333227,-1.309159,-0.254605,0.143959,-1.802102,-0.784475,-0.926785,-0.968782,nan,0.000000
0.209849,-0.646792,-1.432513,-0.692435,1.430639,-0.692435,1.600497,nan,1.070110,2.535976,1.285959,-3.317779,4.553572,-3.734841,0.656889,-1.629420,-0.011198,4.905701,7.618918,-0.260774,-1.449756,-0.724769,0.627066,3.000000
-0.238829,-0.755567,-1.336679,-0.498662,0.215783,-0.498662,-0.369147,7.897612,0.540847,-2.168508,-0.085179,-2.217875,0.221388,-1.431234,-1.242945,-0.456167,-2.371131,2.090213,2.390419,3.312315,0.190785,-2.861281,1.614547,2.000000
1.366197,1.245607,0.210083,-0.935168,0.050984,-0.935168,-0.822923,4.241676,1.504548,-1.870493,1.840875,-0.775587,0.730691,-0.543782,0.263430,1.911697,0.998916,2.590453,3.877059,-2.003676,-1.383315,-2.496302,1.309303,3.000000
1.239171,0.093751,2.453666,0.192869,0.144587,0.192869,-2.061956,-6.651878,-0.348192,-1.725630,0.592577,-1.394382,3.778033,-3.618166,-0.917077,9.836330,1.242515,-3.771135,-1.804232,-2.040871,-0.412915,2.235511,1.501783,3.000000
-0.469099,0.799723,-0.276622,1.924199,0.237558,1.924199,-1.860520,nan,0.308064,-0.901364,-1.423596,0.082898,-4.649129,4.102767,-0.488159,-5.188734,-1.278236,0.522260,2.960849,1.081274,-0.820205,-0.072065,0.337384,0.000000
0.664002,1.053553,0.754658,2.123644,-0.020883,2.123644,-0.929042,4.843839,-1.048518,0.364013,0.127648,-3.495535,2.059455,2.059407,1.216602,-5.514723,-0.046318,4.103248,5.438929,3.882643,2.707285,2.002757,-2.378615,3.000000
-0.048863,2.081614,-0.352717,-3.443047,0.823261,-3.443047,-2.188394,-0.933423,0.977517,-1.103567,0.480496,-0.738041,-0.317388,-0.834760,0.491173,0.384749,0.753443,0.283294,4.644716,-0.744003,-2.755369,-1.539060,-0.454224,3.000000
0.985271,0.497828,1.063228,4.356897,1.261337,4.356897,-3.571487,4.314587,-0.295159,-2.095180,1.564083,1.801026,-4.492833,2.811380,0.794747,7.085204,-2.502086,-1.900542,nan,-2.038517,2.048423,-3.382604,-1.341889,2.000000
-0.989163,-0.862175,0.790741,3.119815,0.355011,3.119815,-0.034137,-4.193001,0.041479,1.557001,1.818053,-2.405339,1.910082,1.297678,-0.984624,-1.164259,2.375625,-0.093040,4.521430,-1.141538,nan,3.714094,-0.378226,0.000000
-0.401282,1.020141,-0.770712,-2.769474,-0.824980,-2.769474,-3.329355,4.087273,-2.411374,-3.808970,-0.173063,-1.234556,-2.131881,-1.619105,0.944799,3.134967,-1.875923,2.120419,4.663158,-4.071168,-2.599328,nan,-1.563516,3.000000
nan,-1.147698,0.333108,0.364121,0.129351,0.364121,0.737330,-4.676429,-1.046602,2.925553,1.237458,-1.286256,3.655793,-1.901799,-0.554098,-4.369863,1.065582,0.917191,3.230787,nan,-0.832295,4.069645,-0.875530,3.000000
nan,-1.394617,0.287179,-5.534882,-0.077208,-5.534882,-2.328156,-1.037311,-0.888977,-0.346247,1.255917,-2.558690,0.462833,-3.086991,-1.788253,2.221178,-2.411145,-0.162860,1.850551,0.065351,0.430576,0.450473,-0.511852,0.000000
-0.927146,1.125549,0.175759,3.227662,0.718382,3.227662,-4.137852,2.470331,-0.449892,-0.481441,-1.397633,-0.183761,-1.119812,0.201969,1.170301,12.951280,nan,-2.373909,-2.094642,-3.502412,3.453071,-3.035012,1.031097,0.000000
-0.520831,-0.131639,-1.385291,6.834570,-0.102110,6.834570,3.216816,2.927586,0.388507,0.489039,-0.256817,-2.913987,2.269948,-0.381367,1.076010,-1.993375,-0.149838,-0.386524,1.636674,3.773829,-1.523892,1.092627,1.018295,0.000000
nan,-0.881203,1.034392,-3.698896,0.022284,-3.698896,1.467465,-4.106844,0.745326,1.079574,0.744695,-1.729978,-0.107676,0.144402,1.375877,-5.914110,2.244688,-0.929711,5.309122,2.038195,-4.912183,-0.154590,-1.391783,1.000000
-0.021282,0.071836,-1.455781,1.161248,0.519977,1.161248,-1.693959,0.764491,-0.749350,-0.554573,0.345373,0.992761,0.200082,-0.454570,-0.310612,-0.910493,0.213924,0.741075,2.553006,1.019691,-1.379998,-1.027436,1.987544,2.000000
-1.848538,0.987317,-0.808041,-1.794925,1.873761,-1.794925,-2.276771,0.024788,-0.558936,-0.210989,0.134783,-1.467818,nan,0.603895,0.332631,0.899202,0.581596,-0.503183,6.234306,-0.543954,-3.246873,-2.896157,0.163461,3.000000
-0.651754,-1.041063,-1.039284,-1.236332,-0.239822,-1.236332,-1.628561,0.089765,1.923862,0.992093,-1.647425,-2.873652,0.174334,-1.876463,0.328370,4.134790,-0.813140,0.204950,6.107183,-3.376795,-2.567686,-1.157112,1.026480,3.000000
1.120046,-1.474215,-1.789138,1.925238,0.587759,1.925238,2.145524,-5.993308,0.506364,3.583943,1.555674,2.505846,-2.736679,3.025849,-0.204426,-2.873199,1.059851,-1.801377,-2.584890,-3.449280,-0.608365,2.605901,nan,0.000000
-1.692065,-0.595172,0.443462,1.052289,0.283128,1.052289,-0.772765,-2.465768,2.005516,-0.566188,-1.603502,3.429049,-4.545613,3.955978,-0.799545,-6.100375,0.491704,0.099384,-0.883269,-1.424422,-1.122728,1.871814,0.849509,2.000000
1.850458,1.405068,1.887108,0.048380,0.674035,0.048380,-1.184590,-0.912391,-0.376804,-1.975960,nan,-0.934597,2.492615,-1.917172,1.720514,3.915129,0.134734,-0.102907,nan,-0.499442,1.295952,1.897635,0.700805,3.000000
-1.577644,0.857202,-0.167329,-0.802335,-0.101090,-0.802335,nan,-0.554075,1.056165,1.520324,2.597736,-1.937890,3.093690,-1.708610,0.770251,8.132064,0.994474,-1.118026,1.704053,-1.169393,1.085065,-2.530056,0.587200,3.000000
nan,-1.615330,1.467952,-1.459244,-0.370726,-1.459244,0.315231,5.176791,1.031694,-0.994157,0.280089,-1.764600,0.522801,-0.880766,-0.559653,-2.728519,-0.522405,4.621123,4.662356,-1.819174,-0.933428,0.140931,-1.308583,3.000000
-1.007646,0.661255,-1.175575,0.023234,0.571770,0.023234,4.758736,2.374950,-0.524190,-0.357575,-0.436415,-0.469818,nan,-3.196597,-0.083501,-2.587195,-3.368040,-0.745772,-3.862822,0.840085,-2.214634,0.642771,-0.159296,3.000000
-0.717758,-0.112848,1.891814,-1.882191,0.525931,nan,-1.411596,-2.409407,0.401442,-0.303611,-0.767670,-1.147615,-0.249570,-0.682547,-1.736821,5.868112,-0.659055,-2.552685,-1.544558,-1.493990,0.930087,-0.265974,0.411460,0.000000
1.229988,-2.584038,-1.386281,-0.989935,-1.331398,-0.989935,1.919564,0.358050,-0.325039,-1.676053,0.172328,0.831383,0.790485,-3.670749,1.537212,3.535094,-1.759011,-1.951341,-6.057829,0.700027,0.091851,-0.551510,-1.273317,3.000000
-1.166502,-0.061630,0.443075,0.076853,-1.131655,0.076853,-1.694517,1.332747,0.992402,-1.332510,0.775982,-1.150280,-1.256693,-0.725751,1.640562,4.086293,-0.546465,0.903029,3.915147,-5.290837,-2.529188,-0.583677,0.902226,3.000000
-0.206831,-1.763551,0.955406,0.707744,-1.582699,0.707744,-0.757484,1.727835,0.017299,-0.581263,0.219927,-0.146799,3.346889,0.128718,-0.832815,nan,1.140293,0.132779,-2.899187,2.893762,4.516920,nan,-0.733972,3.000000
nan,1.693722,1.316523,-2.213808,0.177239,nan,-2.259860,-4.386206,0.419883,1.069162,-1.469482,0.600674,-1.127782,-0.417477,0.519192,3.295725,0.147833,-1.608284,1.405026,-3.162928,-1.212133,-0.361799,-0.754309,0.000000
-0.106284,-0.425141,0.163293,1.259018,-0.712846,1.259018,-1.625374,1.955737,-1.119852,1.610505,-0.004448,nan,-3.826224,2.150330,-1.024336,2.484367,nan,-1.329904,5.672335,-2.107524,-3.142691,-4.709612,-0.819229,3.000000
-0.042730,0.922680,-1.895921,0.447253,0.270327,0.447253,-0.645169,0.052725,-0.482820,1.910653,0.862382,0.974295,-2.404679,1.628050,0.304898,1.111492,-0.049924,-0.216720,1.902442,-2.858289,-0.954146,-2.096834,nan,0.000000
0.033748,0.011267,-0.779695,-0.929913,-0.991117,-0.929913,-0.965185,5.992371,-0.240920,0.275576,1.040475,-1.421078,-3.253098,0.230246,nan,4.022901,-4.211807,0.666175,-0.212062,-2.482367,2.127287,-2.588027,0.546894,0.000000
0.046784,-1.118910,-0.728071,0.634018,1.556665,0.634018,-1.138382,5.003441,-1.125117,-0.846114,0.806257,2.110689,3.605234,0.346566,0.424575,-2.279703,0.843825,4.737344,-2.304870,3.299591,5.959151,0.216878,0.052440,3.000000
-1.318856,0.413802,-1.917901,-2.268733,nan,-2.268733,-1.064304,-5.091156,-0.914424,0.988247,0.274617,-3.412406,-4.312898,4.972806,0.752343,-5.543914,1.549014,-1.901383,7.385142,-0.671087,-3.968059,1.562525,1.116414,1.000000
-1.249610,nan,1.098304,-0.290718,-0.433886,-0.290718,1.396567,nan,1.218886,-0.358177,0.248603,-1.934406,2.703045,0.496173,0.428661,2.341712,3.217655,nan,1.051693,nan,-0.143867,0.674590,0.550332,1.000000
-2.065235,-0.157799,-0.135973,2.593783,-0.290375,2.593783,nan,-6.914440,-0.233464,-0.086640,0.411349,-2.914714,4.034954,0.882467,0.016163,20.585686,3.092476,-7.487171,-6.836649,-3.925705,5.552312,-0.085571,-0.719776,0.000000
0.403088,-1.366966,-0.611047,-0.379416,-1.143919,-0.379416,-1.170821,1.388661,0.284691,-2.354101,0.003691,-0.123263,-1.184956,0.262143,-0.182497,5.932294,-0.368899,-1.392485,-2.033422,-2.036682,0.574818,-1.838062,-0.360863,0.000000
-0.067829,-1.385302,1.456821,-1.662158,0.360671,-1.662158,-0.137815,1.462212,1.094919,-0.170179,-0.579328,0.056608,-3.639041,3.723918,nan,-5.798933,0.134542,nan,2.332885,0.018650,-0.583857,-0.367282,2.009327,2.000000
